osmid,x,y,ref,highway
5762757377,11.4790164,3.7932531,,nan
5762757386,11.4789011,3.7894821,,nan
5762757389,11.4726485,3.7910023,,nan
5762757393,11.4736774,3.78962,,nan
5762757394,11.4807185,3.7872142,,nan
5762757398,11.4814348,3.7947554,,nan
5762757402,11.4811762,3.793027,,nan
5762757403,11.4810321,3.7920635,,nan
5762757404,11.4809664,3.7915035,,nan
5762757407,11.4809315,3.7908992,,nan
5762757408,11.4809402,3.7907213,,nan
5762757423,11.4809865,3.7899184,,nan
5762757424,11.4810294,3.7890245,,nan
5762757426,11.4803039,3.7885842,,nan
5762771247,11.4835252,3.8432993,,nan
5762771462,11.4809698,3.8444067,,nan
5762797862,11.4793959,3.7923686,,nan
5762797869,11.4785765,3.7936545,,nan
5762797873,11.4789185,3.7926201,,nan
5762797878,11.4748376,3.7890037,,nan
5762797879,11.4798599,3.7906437,,nan
5762797889,11.4755443,3.786751,,nan
5762797899,11.4758661,3.792398,,nan
5762851080,11.4827339,3.8461058,,nan
5762851082,11.4823383,3.8458977,,nan
5762851083,11.481649,3.8455738,,nan
5762851084,11.4842628,3.8461411,,nan
5762851092,11.485806,3.8453638,,nan
5762851093,11.4850688,3.8464416,,nan
5762851095,11.4858151,3.8464958,,nan
5762851101,11.4852968,3.84544,,nan
5762851103,11.4842333,3.8476024,,nan
5762851108,11.482947,3.8479674,,nan
5762851109,11.4863774,3.8474062,,nan
5762964733,11.488824,3.8641037,,nan
5762964741,11.4887337,3.8639883,,nan
5762964744,11.4887049,3.8640721,,nan
5762964745,11.4887131,3.8640892,,nan
5762965664,11.4877256,3.8634411,,nan
5762965665,11.4878463,3.863553,,nan
5762965672,11.4813207,3.8560205,,nan
5762965674,11.4815414,3.856525,,nan
5762965677,11.4820078,3.8571328,,nan
5762965679,11.4828727,3.8576298,,nan
5762965680,11.4833481,3.8578941,,nan
5762965681,11.4843322,3.8584046,,nan
5762965682,11.4847554,3.8586315,,nan
5762965683,11.4852388,3.8588817,,nan
5762965684,11.4856482,3.8590966,,nan
5762965686,11.4877805,3.863492,,nan
5762965689,11.48612,3.859349,,nan
5762965690,11.4838383,3.8581369,,nan
5762965692,11.4800806,3.8527806,,nan
5762965701,11.4810133,3.8514138,,nan
5762965703,11.4810281,3.850609,,nan
5762965707,11.4811153,3.8501393,,nan
5762965714,11.481999,3.849588,,nan
5762965719,11.4823149,3.8488406,,nan
5762980151,11.4818528,3.7919993,,nan
5762980152,11.4837197,3.7909863,,nan
5762980158,11.4827608,3.7916821,,nan
5762980160,11.4822605,3.7913918,,nan
5762980170,11.4831872,3.7900147,,nan
5763153742,11.4797949,3.8443682,,nan
5763154756,11.4854456,3.8441956,,nan
5763154762,11.486603,3.8443053,,nan
5763171504,11.4819802,3.845333,,nan
5763236192,11.4767459,3.8436684,,nan
5763236195,11.4775468,3.8459759,,nan
5763236202,11.4738075,3.8470651,,nan
5763304397,11.4782238,3.849489,,nan
5763304410,11.4765447,3.8445441,,nan
5763304414,11.4772374,3.8444237,,nan
5763304420,11.4768035,3.8448566,,nan
5763304427,11.4757039,3.8448914,,nan
5763304428,11.4754778,3.8452293,,nan
5763304430,11.4790139,3.8453115,,nan
5763304439,11.4734508,3.8481148,,nan
5764846226,11.4764804,3.8441595,,nan
5764846229,11.4751473,3.8435212,,nan
5764846251,11.4734609,3.8465834,,nan
5764846357,11.4716535,3.843592,,nan
5764846362,11.4727105,3.8435038,,nan
5764846373,11.4734052,3.8443006,,nan
5764846375,11.4736265,3.844486,,nan
5765118078,11.5185491,3.8483457,,nan
5765118080,11.5186225,3.8483661,,nan
5765118084,11.5187185,3.8482828,,nan
5765118091,11.5186574,3.8479503,,nan
5765118092,11.5185707,3.848159,,nan
5765118093,11.518923,3.8485678,,nan
5765118094,11.51829,3.8483443,,nan
5765399600,11.5545837,3.8501192,,nan
5765399604,11.554514,3.8504725,,nan
5765671627,11.5331827,3.9450186,,nan
5765671632,11.5340124,3.9439775,,nan
5765891302,11.5339024,3.9274085,,nan
5765891304,11.5344096,3.9312424,,nan
5765891309,11.5335055,3.9309112,,nan
5765891310,11.5340935,3.9316003,,nan
5765891322,11.5354275,3.9274193,,nan
5765891350,11.5355831,3.9296382,,nan
5765891351,11.5352635,3.9299764,,nan
5765892053,11.5344898,3.929584,,nan
5765892069,11.534889,3.9305411,,nan
5765892074,11.5339326,3.930269,,nan
5765892077,11.5338173,3.930647,,nan
5765892083,11.5339132,3.9292789,,nan
5765892102,11.5322234,3.9313541,,nan
5765958189,11.530937,3.8724127,,nan
5765958199,11.5337925,3.8764429,,nan
5765958200,11.5331749,3.8768409,,nan
5765958203,11.5341928,3.8770423,,nan
5765958208,11.5287647,3.8751222,,nan
5765998915,11.5293206,3.8735408,,nan
5765998916,11.5292483,3.8731772,,nan
5765998917,11.5293467,3.8736184,,nan
5765998919,11.5294558,3.8736091,,nan
5765998920,11.5294486,3.8735007,,nan
5765998925,11.5293339,3.8735122,,nan
5765998926,11.5294248,3.8736311,,nan
5765998927,11.5294714,3.8735371,,nan
5765998928,11.5315992,3.8726875,,nan
5766021402,11.5345733,3.925665,,nan
5766021408,11.530319,3.9288963,,nan
5766021409,11.5306533,3.9285752,,nan
5766021414,11.5298489,3.9288374,,nan
5766021420,11.5319859,3.9321542,,nan
5766021437,11.535497,3.9320592,,nan
5766021443,11.5359423,3.9313728,,nan
5766021452,11.5366221,3.9304219,,nan
5766021755,11.5352013,3.9308131,,nan
5766021766,11.535877,3.9296133,,nan
5766021770,11.5336477,3.9336941,,nan
5766021786,11.5335055,3.9320699,,nan
5766021795,11.5328108,3.9308845,,nan
5766021798,11.5296773,3.9319669,,nan
5766021799,11.5311263,3.9332158,,nan
5766021806,11.5304008,3.9330198,,nan
5766021807,11.5297564,3.9332516,,nan
5766021820,11.5320363,3.930399,,nan
5766021827,11.5328021,3.9295773,,nan
5766021841,11.531106,3.9300572,,nan
5766021842,11.532515,3.9299642,,nan
5766021858,11.5307387,3.9302864,,nan
5766021863,11.5315964,3.9298877,,nan
5766021867,11.5314911,3.929311,,nan
5766021874,11.5322529,3.9282547,,nan
5766021887,11.5339042,3.9273751,,nan
5766021893,11.533071,3.9277577,,nan
5766021894,11.5336648,3.9285528,,nan
5766021899,11.5326874,3.9283143,,nan
5766021911,11.5338488,3.9277108,,nan
5766052911,11.5343262,3.8175077,,nan
5766052916,11.5349156,3.8176014,,nan
5766052922,11.5345421,3.8184912,,nan
5766052924,11.5343437,3.8186177,,nan
5766052932,11.5343229,3.8192934,,nan
5766052936,11.5342055,3.8200535,,nan
5766052940,11.5339386,3.8205606,,nan
5766052944,11.5335363,3.8209858,,nan
5766052946,11.5349794,3.815247,,nan
5766052947,11.5346146,3.8154918,,nan
5766053269,11.5318596,3.9238532,,nan
5766053277,11.5325011,3.9227974,,nan
5766053278,11.533951,3.9245715,,nan
5766053281,11.5312055,3.9228862,,nan
5766053297,11.5305966,3.9245693,,nan
5766053298,11.5308511,3.9248934,,nan
5766053299,11.5314025,3.9265009,,nan
5766053304,11.5321887,3.925873,,nan
5766053307,11.5318358,3.9271703,,nan
5766053312,11.5310767,3.9267489,,nan
5766053316,11.5306033,3.9262043,,nan
5766053317,11.5317744,3.9253162,,nan
5766053319,11.5313852,3.9255969,,nan
5766053327,11.5309668,3.9261281,,nan
5766053336,11.5314254,3.9270539,,nan
5766053349,11.5312417,3.9246523,,nan
5766053455,11.5340433,3.8164606,,nan
5766053460,11.5337844,3.8171163,,nan
5766053554,11.5299303,3.9244494,,nan
5766053557,11.5304813,3.9251527,,nan
5766065059,11.532784,3.87771,,nan
5766097145,11.5363795,3.8185682,,nan
5766097151,11.5359637,3.81861,,nan
5766097360,11.5353066,3.8205164,,nan
5766097367,11.5349364,3.8211641,,nan
5766097373,11.5322231,3.8195747,,nan
5766116141,11.4222488,3.879242,,nan
5766116152,11.4216842,3.8810363,,nan
5766116260,11.4220583,3.8818405,,nan
5766116264,11.4196183,3.88073,,nan
5766127310,11.5303657,3.8193049,,nan
5766127313,11.5308474,3.8198421,,nan
5766127314,11.5299368,3.8179058,,nan
5766127315,11.5307596,3.8189933,,nan
5766127316,11.5306261,3.8151479,,nan
5766127317,11.5300532,3.8152064,,nan
5766127318,11.5349472,3.8168968,,nan
5766127321,11.5357357,3.8152295,,nan
5766127322,11.5352248,3.8164098,,nan
5766127324,11.5315568,3.8157246,,nan
5766127327,11.5301712,3.8159002,,nan
5766151085,11.5300957,3.9230688,,nan
5766151093,11.5353841,3.9224885,,nan
5766151099,11.5332359,3.9210074,,nan
5766151117,11.532966,3.9233018,,nan
5766151129,11.531811,3.9244717,,nan
5766161254,11.5329516,3.9244663,,nan
5766161257,11.5305663,3.9214619,,nan
5766161258,11.5314267,3.9211582,,nan
5766161266,11.5347135,3.923072,,nan
5766161273,11.5334755,3.9221982,,nan
5766161279,11.5339257,3.9218797,,nan
5766161295,11.5331556,3.9235537,,nan
5766161298,11.5334803,3.9240005,,nan
5766161300,11.535623,3.9242121,,nan
5766161307,11.5340899,3.9228641,,nan
5766161315,11.5355198,3.9255634,,nan
5766161316,11.535411,3.9259862,,nan
5766161317,11.535202,3.9254557,,nan
5766161327,11.5349995,3.9258484,,nan
5766161330,11.5340069,3.9253559,,nan
5766161333,11.534021,3.9258937,,nan
5766161335,11.5328041,3.9259501,,nan
5766161336,11.5340261,3.9264599,,nan
5766161339,11.5328524,3.9264993,,nan
5766163527,11.4939818,3.9619537,,nan
5766211568,11.5361904,3.8164365,,nan
5766211575,11.5356526,3.8155119,,nan
5766211576,11.533429,3.8221691,,nan
5766211577,11.5356258,3.8210812,,nan
5766211580,11.5288773,3.8189496,,nan
5766211581,11.5293091,3.8186886,,nan
5766211585,11.5297531,3.8180302,,nan
5766211586,11.5305495,3.8174904,,nan
5766211587,11.5354768,3.815969,,nan
5766211588,11.534797,3.8148776,,nan
5766211591,11.5346575,3.8195758,,nan
5766211598,11.5363929,3.8201686,,nan
5766211601,11.5357786,3.820305,,nan
5766211603,11.5354943,3.8182938,,nan
5766211606,11.5351074,3.817493,,nan
5766211611,11.534579,3.8166155,,nan
5766211616,11.5349556,3.8159993,,nan
5766211622,11.5343088,3.8148669,,nan
5766211623,11.5327209,3.8178034,,nan
5766211627,11.532041,3.8183153,,nan
5766211629,11.53188,3.8168145,,nan
5766211639,11.5308276,3.8179251,,nan
5766211640,11.529763,3.820636,,nan
5766211643,11.5313195,3.8203539,,nan
5766213874,11.5401495,3.8721781,,nan
5766285812,11.5346991,3.8106477,,nan
5766285822,11.5299247,3.814349,,nan
5766305740,11.535784,3.9185618,,nan
5766305742,11.5358792,3.9180521,,nan
5766305743,11.5357223,3.9176213,,nan
5766305748,11.5341894,3.9170099,,nan
5766305749,11.5319285,3.9197447,,nan
5766306953,11.5329717,3.9184548,,nan
5766306960,11.5327014,3.9173443,,nan
5766306961,11.5316105,3.9161468,,nan
5766306962,11.5308005,3.9171262,,nan
5766306964,11.531944,3.9167474,,nan
5766306968,11.5308668,3.9179566,,nan
5766306973,11.5310826,3.9181961,,nan
5766306974,11.529865,3.9168447,,nan
5766311470,11.5339889,3.8137663,,nan
5766311471,11.5349116,3.8141129,,nan
5766311475,11.534744,3.813516,,nan
5766311478,11.5354836,3.8141992,,nan
5766311485,11.5342283,3.8120327,,nan
5766311492,11.5343209,3.8129895,,nan
5766311499,11.5336865,3.8136371,,nan
5766311504,11.5329529,3.8129828,,nan
5766311505,11.5332386,3.8133949,,nan
5766311506,11.5324071,3.8138298,,nan
5766311508,11.5325828,3.8108833,,nan
5766311510,11.5343691,3.8082645,,nan
5766311520,11.5350584,3.8078684,,nan
5766311528,11.5357719,3.8095572,,nan
5766311535,11.5336838,3.8085569,,nan
5766327755,11.4909046,3.9562897,,nan
5766327767,11.4895588,3.9574049,,nan
5766327774,11.4892691,3.959979,,nan
5766327777,11.4924368,3.9568242,,nan
5766327797,11.4867373,3.9521553,,nan
5766327800,11.4865494,3.9532922,,nan
5766327810,11.4822015,3.9501695,,nan
5766327811,11.4830263,3.9506578,,nan
5766327819,11.4828064,3.9520158,,nan
5766327830,11.4854678,3.9536447,,nan
5766327836,11.486192,3.9531637,,nan
5766336409,11.5328143,3.9197083,,nan
5766336411,11.5323821,3.9201323,,nan
5766336417,11.5357357,3.9197286,,nan
5766336418,11.5358409,3.9183133,,nan
5766336426,11.5349002,3.9181029,,nan
5766336433,11.5361716,3.9176969,,nan
5766336437,11.5332473,3.9153882,,nan
5766336657,11.5337101,3.9165585,,nan
5766336658,11.5334197,3.9169517,,nan
5766336659,11.5335378,3.9170493,,nan
5766336661,11.5330557,3.9177022,,nan
5766336668,11.5339971,3.9179582,,nan
5766336669,11.5341914,3.919178,,nan
5766336677,11.5335763,3.9192409,,nan
5766336680,11.53251,3.9180654,,nan
5766336690,11.5312287,3.91856,,nan
5766336691,11.5343573,3.9182658,,nan
5766336693,11.5336433,3.9176438,,nan
5766336697,11.5345711,3.9173649,,nan
5766336700,11.5344657,3.917747,,nan
5766336927,11.5296511,3.810704,,nan
5766336929,11.5318653,3.8141871,,nan
5766336935,11.5311579,3.8137081,,nan
5766336939,11.5316507,3.813506,,nan
5766336944,11.5310452,3.8143216,,nan
5766336950,11.5358323,3.8119859,,nan
5766336951,11.5363107,3.8116621,,nan
5766338154,11.5353495,3.8124221,,nan
5766338160,11.5364116,3.8142687,,nan
5766338171,11.5308823,3.8133026,,nan
5766338176,11.5299292,3.813878,,nan
5766356634,11.5292374,3.8110118,,nan
5766356640,11.529572,3.8103427,,nan
5766356641,11.5289766,3.813609,,nan
5766356645,11.5299352,3.813692,,nan
5766356646,11.5364157,3.8099339,,nan
5766356647,11.5361787,3.8093896,,nan
5766358753,11.5358476,3.8087641,,nan
5766358754,11.5361045,3.8079835,,nan
5766358759,11.535554,3.8088921,,nan
5766358760,11.5353924,3.8076557,,nan
5766358761,11.5339923,3.8077721,,nan
5766358763,11.5334733,3.8081715,,nan
5766358764,11.5326579,3.8126135,,nan
5766358769,11.5309802,3.8111743,,nan
5766358771,11.5323226,3.8111482,,nan
5766358774,11.5332815,3.8112646,,nan
5766358775,11.5329422,3.8108886,,nan
5766358776,11.5327567,3.8110798,,nan
5766358778,11.5295257,3.814895,,nan
5766360481,11.4939376,3.9575614,,nan
5766360488,11.4927936,3.9565326,,nan
5766360492,11.4885557,3.9587374,,nan
5766360497,11.4903367,3.9544434,,nan
5766360498,11.48711,3.9527182,,nan
5766360502,11.4883686,3.9511174,,nan
5766360506,11.4877108,3.9518606,,nan
5766360508,11.4874265,3.9520144,,nan
5766361651,11.5299458,3.9191141,,nan
5766361652,11.5332664,3.9130019,,nan
5766362553,11.5328856,3.9134564,,nan
5766365170,11.4900664,3.9591317,,nan
5766365176,11.4910206,3.9597275,,nan
5766365177,11.4945905,3.9569448,,nan
5766365189,11.4909147,3.9558997,,nan
5766365200,11.4931979,3.9599503,,nan
5766365201,11.4925361,3.9602065,,nan
5766396848,11.490682,3.9280239,,nan
5766398057,11.4896822,3.9275383,,nan
5766398063,11.4962214,3.9278968,,nan
5766398081,11.4906961,3.9287692,,nan
5766407991,11.5300076,3.9106897,,nan
5766407992,11.5299355,3.911381,,nan
5766408006,11.5346615,3.9100055,,nan
5766408018,11.5357351,3.9061434,,nan
5767908413,11.5322904,3.805995,,nan
5767908417,11.532676,3.8067136,,nan
5767908426,11.5307103,3.8064801,,nan
5767908427,11.5324755,3.8077915,,nan
5767908436,11.5300508,3.8062038,,nan
5767911677,11.4269064,3.8849661,,nan
5767911680,11.43075,3.8844082,,nan
5767911684,11.4301404,3.8831064,,nan
5767967169,11.533712,3.8047198,,nan
5767967181,11.5333526,3.8025225,,nan
5767967182,11.5331018,3.8026925,,nan
5767967184,11.5324864,3.8030633,,nan
5767967185,11.5338911,3.8015899,,nan
5767967186,11.5345918,3.8021492,,nan
5767967188,11.5355131,3.8026028,,nan
5767967191,11.5352325,3.8011587,,nan
5768007530,11.5310834,3.8037697,,nan
5768007531,11.5306406,3.8039347,,nan
5768007534,11.5328564,3.8059669,,nan
5768007542,11.5334953,3.8062599,,nan
5768007546,11.5345435,3.8056992,,nan
5768007547,11.5358296,3.803684,,nan
5768007549,11.5352549,3.8036653,,nan
5768007550,11.5350612,3.8020735,,nan
5768008517,11.4368427,3.8801466,,nan
5768021253,11.5351059,3.8011713,,nan
5768021254,11.5349572,3.8043732,,nan
5768021259,11.5342073,3.8035024,,nan
5768021260,11.534467,3.8047573,,nan
5768021261,11.5350451,3.804788,,nan
5768021262,11.5350651,3.8052537,,nan
5768021265,11.5350714,3.8060213,,nan
5768021266,11.5345576,3.8060332,,nan
5768021268,11.5350598,3.8062546,,nan
5768021271,11.5349914,3.8057042,,nan
5768021273,11.5297879,3.8008632,,nan
5768021275,11.5317855,3.8033636,,nan
5768021283,11.531697,3.8016922,,nan
5768021285,11.5315206,3.805975,,nan
5768021288,11.5308184,3.8058317,,nan
5768021289,11.5314174,3.8041497,,nan
5768021290,11.5308047,3.8044119,,nan
5768021291,11.5303861,3.8049553,,nan
5768021295,11.5310298,3.8078805,,nan
5768049707,11.5319075,3.7998121,,nan
5768049708,11.5311671,3.7997875,,nan
5768049709,11.5320705,3.800629,,nan
5768049710,11.5333244,3.8003173,,nan
5768049711,11.5360535,3.7994996,,nan
5768049714,11.533737,3.7998575,,nan
5768049715,11.5336074,3.7991142,,nan
5768090830,11.5351845,3.899434,,nan
5768090831,11.5349177,3.8988869,,nan
5768214322,11.5314576,3.8010399,,nan
5768214323,11.5297732,3.8003173,,nan
5768214324,11.5360569,3.7986506,,nan
5768214331,11.5319993,3.7958182,,nan
5768214332,11.5342825,3.7951885,,nan
5768214339,11.5346253,3.794879,,nan
5768214344,11.5291335,3.7970756,,nan
5768257744,11.5351788,3.7991798,,nan
5768257750,11.5351564,3.7984922,,nan
5768257751,11.5359932,3.8000744,,nan
5768261057,11.5353817,3.8003969,,nan
5768261064,11.5323213,3.7994849,,nan
5768261066,11.5328688,3.7986832,,nan
5768261070,11.5322126,3.7987369,,nan
5768261071,11.5346977,3.7982699,,nan
5768261075,11.5345991,3.7986057,,nan
5768261076,11.5355902,3.7978316,,nan
5768261078,11.535367,3.7977412,,nan
5768261079,11.5349679,3.7975687,,nan
5768261086,11.5331997,3.7961154,,nan
5768261093,11.5292341,3.7968661,,nan
5768261094,11.5308367,3.7953259,,nan
5768261095,11.5343051,3.7951682,,nan
5768261097,11.5347245,3.7956457,,nan
5768261098,11.5299878,3.8001359,,nan
5768261104,11.5294124,3.7987938,,nan
5768261117,11.5297309,3.7981334,,nan
5768261125,11.5277012,3.7981975,,nan
5768261126,11.532376,3.7954434,,nan
5768261127,11.5338716,3.7969799,,nan
5768261129,11.5334149,3.7972596,,nan
5768261130,11.5345522,3.79684,,nan
5768261131,11.5312169,3.7944809,,nan
5768261132,11.5299656,3.7940085,,nan
5768261137,11.5304357,3.7945383,,nan
5768261138,11.5295982,3.7935923,,nan
5768274125,11.4986502,3.9299867,,nan
5768274128,11.4983672,3.9295599,,nan
5768274143,11.4995956,3.9310009,,nan
5768274148,11.4995527,3.9317755,,nan
5768274954,11.4988553,3.9321823,,nan
5768274963,11.494974,3.9276531,,nan
5768274967,11.4950949,3.9286287,,nan
5768274974,11.4956447,3.9288454,,nan
5768297725,11.5336154,3.7909193,,nan
5768299159,11.4338644,3.8810604,,nan
5768299167,11.4343683,3.8819783,,nan
5768299172,11.4331247,3.8801189,,nan
5768299176,11.4324434,3.8802612,,nan
5768299177,11.4323017,3.8799525,,nan
5768299178,11.4321738,3.8808138,,nan
5768299180,11.4317733,3.8799244,,nan
5768299181,11.4332499,3.8816206,,nan
5768299183,11.4328945,3.8811782,,nan
5768299184,11.4327168,3.8810289,,nan
5768303026,11.5303016,3.896188,,nan
5768303030,11.5298617,3.894252,,nan
5768327739,11.5000637,3.9279731,,nan
5768327742,11.501098,3.9288477,,nan
5768327744,11.5007329,3.9285002,,nan
5768327745,11.5006587,3.9270683,,nan
5768329554,11.4994006,3.926484,,nan
5768329559,11.4996013,3.9271245,,nan
5768329565,11.4979772,3.9280839,,nan
5768329566,11.5008661,3.9270824,,nan
5768329571,11.5006176,3.9279918,,nan
5768329582,11.5001025,3.9270703,,nan
5768329583,11.5001079,3.9276747,,nan
5768329595,11.4974123,3.9287431,,nan
5768329604,11.5019907,3.9270423,,nan
5768329606,11.501956,3.9272801,,nan
5768329624,11.4995065,3.9295923,,nan
5768336231,11.5336887,3.7932794,,nan
5768336232,11.5343175,3.7926322,,nan
5768336238,11.5352254,3.7930149,,nan
5768336250,11.5352415,3.7900194,,nan
5768340954,11.5346816,3.7904269,,nan
5768340958,11.5340319,3.7899826,,nan
5768340963,11.5345824,3.7896039,,nan
5768340964,11.5340942,3.7900843,,nan
5768340968,11.5342853,3.7897364,,nan
5768340976,11.5329979,3.7892868,,nan
5768340982,11.5324556,3.7897691,,nan
5768357333,11.4316508,3.8810396,,nan
5768357334,11.4313897,3.880556,,nan
5768357335,11.4347531,3.8804272,,nan
5768357338,11.4339855,3.879507,,nan
5768357344,11.4324252,3.8817653,,nan
5768357345,11.4322333,3.8823985,,nan
5768357347,11.4373872,3.8783255,,nan
5768357349,11.4372571,3.8804918,,nan
5768358655,11.4363874,3.8817662,,nan
5768358663,11.4359401,3.8830688,,nan
5768358676,11.4345993,3.881875,,nan
5768361998,11.5287827,3.892158,,nan
5768362003,11.5296117,3.8920857,,nan
5768362012,11.5297784,3.8939629,,nan
5768362020,11.5300415,3.8951047,,nan
5768362040,11.5303877,3.8963811,,nan
5768423203,11.5044322,3.9293239,,nan
5768423211,11.5038724,3.9309153,,nan
5768423215,11.5038,3.9312818,,nan
5768423217,11.5037772,3.9318491,,nan
5768423218,11.5038459,3.9291253,,nan
5768423222,11.5055869,3.9285423,,nan
5768423240,11.5048836,3.9294756,,nan
5768423247,11.5005934,3.9301499,,nan
5768423559,11.5024119,3.9286875,,nan
5768423567,11.5037316,3.9290863,,nan
5768423569,11.5053784,3.9274048,,nan
5768423570,11.5050848,3.9283905,,nan
5768423571,11.5047763,3.9294208,,nan
5768423592,11.5058894,3.9275633,,nan
5768423594,11.5053812,3.9292214,,nan
5768423595,11.5052296,3.9296014,,nan
5768423596,11.5077656,3.9281256,,nan
5768423599,11.5043364,3.9270887,,nan
5768423601,11.5033373,3.9267689,,nan
5768423604,11.5030356,3.9264799,,nan
5768423607,11.5079561,3.9276787,,nan
5768423618,11.5089887,3.9269067,,nan
5768423856,11.5349156,3.7942146,,nan
5768423860,11.5291937,3.7916163,,nan
5768423865,11.5355566,3.794044,,nan
5768423872,11.5297624,3.7917142,,nan
5768423878,11.5324333,3.7908872,,nan
5768423882,11.5320945,3.7912774,,nan
5768423883,11.530285,3.7902859,,nan
5768423897,11.5287782,3.7883392,,nan
5768423904,11.534191,3.7920826,,nan
5768423910,11.5344503,3.7915182,,nan
5768423935,11.5311009,3.7915356,,nan
5768423936,11.5331085,3.7915135,,nan
5768516189,11.5036029,3.9279624,,nan
5768516199,11.5049735,3.9266887,,nan
5768516201,11.5047816,3.9272238,,nan
5768516203,11.5074706,3.9275918,,nan
5768516207,11.5087594,3.9278192,,nan
5768516208,11.5083705,3.9277483,,nan
5768516209,11.5063917,3.9277193,,nan
5768516210,11.5061751,3.9283798,,nan
5768516215,11.5018388,3.9293693,,nan
5768516221,11.5014612,3.9271061,,nan
5768516226,11.5005049,3.9260518,,nan
5768516248,11.5065704,3.9302773,,nan
5768516249,11.5054204,3.9296633,,nan
5768516956,11.5047187,3.930554,,nan
5768516957,11.5040477,3.9306145,,nan
5768516959,11.5036552,3.9306537,,nan
5768516964,11.5034808,3.9309902,,nan
5768516965,11.5033294,3.9289748,,nan
5768516968,11.5025474,3.9317127,,nan
5768516978,11.5019345,3.9301439,,nan
5768516988,11.5015186,3.9296313,,nan
5768517813,11.530654,3.8891013,,nan
5768587275,11.5067504,3.9324191,,nan
5768587276,11.506868,3.9331484,,nan
5768587279,11.506505,3.9324592,,nan
5768587293,11.5080387,3.9305691,,nan
5768587300,11.5070723,3.9331148,,nan
5768587301,11.5076463,3.933056,,nan
5768587310,11.5070482,3.9270834,,nan
5768587311,11.5067596,3.9278297,,nan
5768587315,11.5065496,3.930662,,nan
5768587328,11.5028425,3.930275,,nan
5768587330,11.5038984,3.9269533,,nan
5768595436,11.5332185,3.8864848,,nan
5768595439,11.5324152,3.8865356,,nan
5768595444,11.5318253,3.8868307,,nan
5768608460,11.4426966,3.8768951,,nan
5768608464,11.442982,3.8779529,,nan
5768608474,11.4413796,3.8782265,,nan
5768624005,11.5303217,3.7843763,,nan
5768624007,11.5308285,3.7845021,,nan
5768624008,11.5292213,3.7860146,,nan
5768624011,11.5315501,3.7846085,,nan
5768624013,11.5301004,3.7834577,,nan
5768624014,11.5308219,3.7828809,,nan
5768624016,11.5309037,3.7835781,,nan
5768624023,11.5315287,3.7850434,,nan
5768629460,11.4657967,3.825311,,nan
5768629461,11.4654869,3.8252184,,nan
5768629463,11.465036,3.8249283,,nan
5768629464,11.4647607,3.8246227,,nan
5768661461,11.5029406,3.9304991,,nan
5768661471,11.5022162,3.9307234,,nan
5768661474,11.5049466,3.9332018,,nan
5768661478,11.5074582,3.9320885,,nan
5768661483,11.5066968,3.9320552,,nan
5768661484,11.5070951,3.9290796,,nan
5768661496,11.5042855,3.9323803,,nan
5768661507,11.505297,3.9310731,,nan
5768662744,11.4660617,3.8263351,,nan
5768662750,11.4657036,3.8258448,,nan
5768663453,11.4654013,3.8264217,,nan
5768663454,11.4659752,3.8269286,,nan
5768663466,11.4653867,3.8255826,,nan
5768663467,11.4657086,3.8256883,,nan
5768663468,11.4650571,3.8264353,,nan
5768663471,11.4649898,3.8259439,,nan
5768663473,11.4634882,3.825944,,nan
5768663474,11.4640463,3.8258817,,nan
5768663478,11.4637063,3.8253779,,nan
5768663481,11.4645301,3.8250271,,nan
5768663484,11.464514,3.8242938,,nan
5768663486,11.4643765,3.8253303,,nan
5768663488,11.4644647,3.8253678,,nan
5768663490,11.4643373,3.8258676,,nan
5768663498,11.4647457,3.8254863,,nan
5768663502,11.4658119,3.8264055,,nan
5768663506,11.4645646,3.8265567,,nan
5768663509,11.4643045,3.8265715,,nan
5768663517,11.4635722,3.8268645,,nan
5768663519,11.4634864,3.8264189,,nan
5768663525,11.463186,3.8263326,,nan
5768663534,11.4626697,3.8269756,,nan
5768663545,11.4629741,3.8267026,,nan
5768663553,11.4627837,3.8273776,,nan
5768663558,11.4624477,3.8272318,,nan
5768663560,11.4623766,3.8270171,,nan
5768663562,11.462901,3.8269428,,nan
5768663566,11.4628011,3.8277209,,nan
5768663567,11.4640007,3.8267113,,nan
5768663578,11.4642723,3.8281625,,nan
5768663583,11.4610778,3.827852,,nan
5768663584,11.4626522,3.8284033,,nan
5768663587,11.4610898,3.8284027,,nan
5768663588,11.4606801,3.828394,,nan
5768705399,11.5169102,3.960053,,nan
5768705416,11.5144374,3.9631875,,nan
5768705423,11.5138073,3.9632863,,nan
5768705426,11.5174699,3.96046,,nan
5768705439,11.5153482,3.9661953,,nan
5768705444,11.5138334,3.9652322,,nan
5768705445,11.5151927,3.9666458,,nan
5768705456,11.517842,3.9647693,,nan
5768705458,11.5178595,3.9649921,,nan
5768705467,11.5134284,3.9641161,,nan
5768705470,11.5148427,3.9643473,,nan
5768705471,11.5137832,3.9645111,,nan
5768705474,11.5141037,3.9637907,,nan
5768705479,11.5167598,3.9632924,,nan
5768705486,11.515593,3.9628743,,nan
5768706421,11.5018342,3.927699,,nan
5768706423,11.5014048,3.9276667,,nan
5768706426,11.5013244,3.9279865,,nan
5768706433,11.5075136,3.9340133,,nan
5768706434,11.5068733,3.9340174,,nan
5768706435,11.5079708,3.9346916,,nan
